SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1210487,100082,Consumer loans,8154.675,81558.0,73399.5,8158.5,81558.0,FRIDAY,13,Y,1,0.1089451455628899,,,XAP,Approved,-2879,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Stone,200,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-2841.0,-2571.0,-2601.0,-2597.0,0.0
1257287,100138,Revolving loans,2250.0,45000.0,45000.0,,45000.0,SATURDAY,15,Y,1,,,,XAP,Approved,-242,XNA,XAP,Family,New,XNA,Cards,walk-in,Country-wide,200,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1344613,100035,Cash loans,33238.8,1260000.0,1260000.0,,1260000.0,WEDNESDAY,14,Y,1,,,,Payments on other loans,Refused,-119,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_action,Cash Street: low,,,,,,
1642659,100383,Cash loans,13782.105,225000.0,269550.0,,225000.0,SATURDAY,15,Y,1,,,,XNA,Approved,-942,Cash through the bank,XAP,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-912.0,138.0,-719.0,-708.0,1.0
1462906,100468,Consumer loans,18105.66,116955.0,92992.5,28350.0,116955.0,SUNDAY,18,Y,1,0.2544510560828009,,,XAP,Approved,-2102,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,1770,Consumer electronics,6.0,high,POS household with interest,365243.0,-2071.0,-1921.0,-1921.0,-1913.0,0.0
1316244,100862,Consumer loans,6454.17,61155.0,60489.0,6115.5,61155.0,THURSDAY,9,Y,1,0.0999982802144817,,,XAP,Approved,-1618,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,2200,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1587.0,-1257.0,-1257.0,-1250.0,0.0
1415599,100309,Revolving loans,2250.0,45000.0,45000.0,,45000.0,SUNDAY,13,Y,1,,,,XAP,Approved,-288,XNA,XAP,Family,New,XNA,Cards,walk-in,Country-wide,1552,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
2770969,100200,Consumer loans,11368.125,133650.0,160114.5,0.0,133650.0,MONDAY,13,Y,1,0.0,,,XAP,Refused,-1829,Cash through the bank,LIMIT,,Repeater,Computers,POS,XNA,Regional / Local,73,Consumer electronics,24.0,high,POS household with interest,,,,,,
1643079,100333,Consumer loans,8568.225,40356.0,42354.0,0.0,40356.0,MONDAY,20,Y,1,0.0,,,XAP,Approved,-2409,Cash through the bank,XAP,Other_A,Repeater,Mobile,POS,XNA,Country-wide,800,Consumer electronics,6.0,high,POS household with interest,365243.0,-2378.0,-2228.0,-2258.0,-2256.0,1.0
1465407,100773,Consumer loans,7005.285,64722.15,63054.0,6474.15,64722.15,MONDAY,16,Y,1,0.1014112688039435,,,XAP,Approved,-2559,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Stone,147,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2521.0,-2251.0,-2251.0,-2245.0,1.0
1985126,101075,Consumer loans,5927.355,71955.0,58455.0,13500.0,71955.0,SATURDAY,14,Y,1,0.2043322531127408,,,XAP,Approved,-1151,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,25,Connectivity,14.0,high,POS mobile with interest,365243.0,-1116.0,-726.0,-726.0,-722.0,0.0
1844189,100827,Consumer loans,24051.285,294300.0,250978.5,58860.0,294300.0,SUNDAY,12,Y,1,0.2068945302442753,,,XAP,Approved,-895,Cash through the bank,XAP,Unaccompanied,New,Furniture,POS,XNA,Stone,460,Furniture,12.0,low_normal,POS industry with interest,365243.0,-861.0,-531.0,-591.0,-586.0,0.0
1364812,100353,Consumer loans,3972.87,33196.5,36117.0,0.0,33196.5,FRIDAY,8,Y,1,0.0,,,XAP,Approved,-617,Cash through the bank,XAP,,New,Construction Materials,POS,XNA,Regional / Local,977,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-586.0,-316.0,-376.0,-370.0,0.0
1489396,100006,Revolving loans,13500.0,270000.0,270000.0,,270000.0,THURSDAY,15,Y,1,,,,XAP,Approved,-181,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
2398542,100710,Consumer loans,7213.05,80149.5,64116.0,16033.5,80149.5,WEDNESDAY,17,Y,1,0.2178670994941837,,,XAP,Refused,-2383,Cash through the bank,SCO,"Spouse, partner",New,Audio/Video,POS,XNA,Country-wide,800,Consumer electronics,10.0,low_normal,POS household with interest,,,,,,
1226553,100226,Consumer loans,6794.37,132808.5,147757.5,0.0,132808.5,MONDAY,19,Y,1,0.0,,,XAP,Approved,-1506,Cash through the bank,XAP,"Spouse, partner",New,Computers,POS,XNA,Country-wide,2400,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1475.0,-785.0,-785.0,-779.0,0.0
2354321,100436,Consumer loans,9648.765,74245.5,74245.5,0.0,74245.5,TUESDAY,19,Y,1,0.0,,,XAP,Approved,-1354,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,2535,Consumer electronics,10.0,high,POS household with interest,365243.0,-1323.0,-1053.0,-1053.0,-1047.0,0.0
1836452,100039,Cash loans,,0.0,0.0,,,FRIDAY,11,Y,1,,,,XNA,Canceled,-91,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1821428,100383,Cash loans,9950.13,135000.0,152820.0,,135000.0,WEDNESDAY,17,Y,1,,,,Car repairs,Approved,-217,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle,365243.0,-186.0,504.0,-96.0,-94.0,0.0
1896725,100350,Revolving loans,3375.0,0.0,67500.0,,,THURSDAY,11,Y,1,,,,XAP,Approved,-2706,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,45,Connectivity,0.0,XNA,Card Street,-2690.0,-2642.0,365243.0,365243.0,365243.0,0.0
2749476,100197,Cash loans,15883.335,135000.0,143910.0,,135000.0,TUESDAY,5,Y,1,,,,XNA,Approved,-986,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-956.0,-626.0,-686.0,-672.0,1.0
2710689,100315,Consumer loans,,24700.95,24700.95,0.0,24700.95,THURSDAY,11,Y,1,0.0,,,XAP,Unused offer,-819,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,55,Connectivity,,XNA,POS mobile with interest,,,,,,
1778926,100778,Consumer loans,11360.97,121716.0,121716.0,0.0,121716.0,FRIDAY,14,Y,1,0.0,,,XAP,Refused,-1055,Cash through the bank,LIMIT,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,2500,Consumer electronics,12.0,low_normal,POS household with interest,,,,,,
2019479,100035,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Refused,-160,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1416659,100882,Revolving loans,5625.0,112500.0,112500.0,,112500.0,WEDNESDAY,17,Y,1,,,,XAP,Approved,-280,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-280.0,-239.0,365243.0,365243.0,365243.0,0.0
1244129,100964,Cash loans,13286.925,112500.0,144864.0,,112500.0,MONDAY,11,Y,1,,,,XNA,Approved,-529,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash X-Sell: high,365243.0,-499.0,11.0,-199.0,-194.0,1.0
1684764,100879,Cash loans,40932.0,1350000.0,1350000.0,,1350000.0,MONDAY,7,Y,1,,,,XNA,Approved,-1053,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,low_action,Cash Street: low,365243.0,-1021.0,389.0,365243.0,365243.0,0.0
1063443,101152,Cash loans,,0.0,0.0,,,SATURDAY,9,Y,1,,,,XNA,Canceled,-104,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1909177,100514,Cash loans,,0.0,0.0,,,SUNDAY,10,Y,1,,,,XNA,Canceled,-250,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2184980,101062,Cash loans,,0.0,0.0,,,WEDNESDAY,15,Y,1,,,,XNA,Canceled,-286,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1940618,100502,Revolving loans,7875.0,0.0,157500.0,,,FRIDAY,14,Y,1,,,,XAP,Approved,-1310,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1677880,100502,Cash loans,37945.485,301500.0,359937.0,0.0,301500.0,MONDAY,18,Y,1,0.0,,,XNA,Approved,-1657,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-1626.0,-1296.0,-1296.0,-1287.0,0.0
1761693,100526,Consumer loans,17362.215,240975.0,264829.5,0.0,240975.0,SUNDAY,15,Y,1,0.0,,,XAP,Approved,-601,XNA,XAP,,Refreshed,Consumer Electronics,POS,XNA,Stone,93,Construction,18.0,low_normal,POS household with interest,365243.0,-570.0,-60.0,-60.0,-55.0,0.0
1907290,100008,Consumer loans,12144.285,121455.0,109309.5,12145.5,121455.0,MONDAY,9,Y,1,0.1089090909090909,,,XAP,Approved,-2333,Cash through the bank,XAP,,Repeater,Gardening,POS,XNA,Regional / Local,96,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-2299.0,-2029.0,-2029.0,-703.0,0.0
2394832,100693,Consumer loans,4982.535,25110.0,23791.5,2511.0,25110.0,WEDNESDAY,13,Y,1,0.1039713819115017,,,XAP,Approved,-750,Cash through the bank,XAP,"Spouse, partner",New,Mobile,POS,XNA,Country-wide,35,Connectivity,6.0,high,POS mobile with interest,365243.0,-719.0,-569.0,-569.0,-564.0,0.0
1863370,101112,Cash loans,,0.0,0.0,,,MONDAY,14,Y,1,,,,XNA,Canceled,-131,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2798931,100746,Consumer loans,4347.675,32341.5,35757.0,0.0,32341.5,THURSDAY,15,Y,1,0.0,,,XAP,Refused,-759,Cash through the bank,LIMIT,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,5000,Consumer electronics,12.0,high,POS household with interest,,,,,,
1620916,100138,Consumer loans,14684.175,108886.5,118467.0,0.0,108886.5,SATURDAY,15,Y,1,0.0,,,XAP,Approved,-242,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,200,Consumer electronics,10.0,middle,POS household with interest,365243.0,-212.0,58.0,365243.0,365243.0,1.0
1212261,100053,Cash loans,10720.35,90000.0,95940.0,,90000.0,MONDAY,9,Y,1,,,,XNA,Approved,-350,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-320.0,10.0,365243.0,365243.0,1.0
2344570,100503,Cash loans,14746.455,135000.0,143910.0,,135000.0,WEDNESDAY,11,Y,1,,,,XNA,Approved,-736,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-706.0,-376.0,-646.0,-641.0,1.0
2578109,100854,Revolving loans,2250.0,45000.0,45000.0,,45000.0,SUNDAY,8,Y,1,,,,XAP,Approved,-287,XNA,XAP,Family,Refreshed,XNA,Cards,walk-in,Country-wide,50,Connectivity,0.0,XNA,Card Street,-281.0,-238.0,365243.0,365243.0,365243.0,0.0
1506756,100287,Cash loans,,0.0,0.0,,,TUESDAY,17,Y,1,,,,XNA,Canceled,-98,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1444735,100162,Cash loans,34767.495,675000.0,767664.0,,675000.0,MONDAY,10,Y,1,,,,XNA,Approved,-798,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,365243.0,-768.0,642.0,-678.0,-672.0,1.0
1944898,100785,Cash loans,21223.62,225000.0,247275.0,0.0,225000.0,WEDNESDAY,10,Y,1,0.0,,,XNA,Approved,-2103,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash Street: high,365243.0,-2073.0,-1563.0,-1563.0,-1560.0,1.0
1229659,100451,Cash loans,19249.2,270000.0,373923.0,,270000.0,SATURDAY,10,Y,1,,,,XNA,Approved,-987,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-957.0,93.0,365243.0,365243.0,1.0
1826953,100961,Revolving loans,7875.0,157500.0,157500.0,,157500.0,SATURDAY,11,Y,1,,,,XAP,Approved,-430,XNA,XAP,,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1973367,100575,Consumer loans,5062.5,111780.0,111780.0,0.0,111780.0,SUNDAY,12,Y,1,0.0,,,XAP,Approved,-523,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Country-wide,2100,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-492.0,198.0,-432.0,-420.0,0.0
1877709,100558,Cash loans,21624.75,391500.0,463851.0,,391500.0,THURSDAY,14,Y,1,,,,XNA,Approved,-166,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),2,XNA,48.0,middle,Cash X-Sell: middle,365243.0,-136.0,1274.0,365243.0,365243.0,1.0
1799434,100691,Cash loans,43681.5,1350000.0,1350000.0,,1350000.0,WEDNESDAY,16,Y,1,,,,XNA,Approved,-705,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),10,XNA,60.0,low_normal,Cash X-Sell: low,365243.0,-675.0,1095.0,-375.0,-372.0,0.0
2515937,100303,Cash loans,14202.36,229500.0,254340.0,,229500.0,WEDNESDAY,10,Y,1,,,,XNA,Refused,-609,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,24.0,low_normal,Cash X-Sell: low,,,,,,
1276672,101113,Consumer loans,2393.775,24660.0,21663.0,4950.0,24660.0,MONDAY,14,Y,1,0.2025701724721,,,XAP,Approved,-2024,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,212,Connectivity,12.0,high,POS mobile with interest,365243.0,-1993.0,-1663.0,-1693.0,-1689.0,0.0
2621538,100036,Revolving loans,2250.0,45000.0,45000.0,,45000.0,THURSDAY,18,Y,1,,,,XAP,Approved,-397,XNA,XAP,,New,XNA,Cards,walk-in,Country-wide,10000,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1312553,100393,Revolving loans,45000.0,0.0,900000.0,,,THURSDAY,18,Y,1,,,,XAP,Approved,-631,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,-101.0,0.0
1672141,101013,Consumer loans,3932.46,38358.0,38358.0,0.0,38358.0,SUNDAY,11,Y,1,0.0,,,XAP,Approved,-544,Cash through the bank,XAP,,New,Homewares,POS,XNA,Stone,60,Furniture,12.0,middle,POS industry with interest,365243.0,-512.0,-182.0,-422.0,-418.0,0.0
2770483,100704,Cash loans,,0.0,0.0,,,MONDAY,8,Y,1,,,,XNA,Canceled,-196,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
2438959,100152,Cash loans,36433.125,720000.0,942642.0,,720000.0,FRIDAY,3,Y,1,,,,XNA,Approved,-663,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42.0,low_normal,Cash X-Sell: low,365243.0,-633.0,597.0,-213.0,-206.0,1.0
2480304,100012,Cash loans,9482.355,90000.0,114273.0,,90000.0,MONDAY,15,Y,1,,,,XNA,Approved,-507,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash X-Sell: high,365243.0,-477.0,33.0,-147.0,-144.0,1.0
2063756,100202,Cash loans,,0.0,0.0,,,TUESDAY,10,Y,1,,,,XNA,Canceled,-311,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2386424,100153,Consumer loans,9305.235,100854.0,90765.0,10089.0,100854.0,SATURDAY,10,Y,1,0.1089479661869453,,,XAP,Approved,-623,Cash through the bank,XAP,,Repeater,Construction Materials,POS,XNA,Stone,300,Consumer electronics,12.0,middle,POS household with interest,365243.0,-575.0,-245.0,-575.0,-571.0,0.0
2722350,101047,Cash loans,5555.205,67500.0,85320.0,,67500.0,SUNDAY,14,Y,1,,,,Other,Refused,-138,Cash through the bank,HC,Family,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle,,,,,,
2650277,100893,Revolving loans,4500.0,90000.0,90000.0,,90000.0,FRIDAY,14,Y,1,,,,XAP,Refused,-237,XNA,HC,Unaccompanied,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),5,XNA,0.0,XNA,Card Street,,,,,,
1066745,100405,Consumer loans,,97555.5,97555.5,0.0,97555.5,SATURDAY,13,Y,1,0.0,,,XAP,Unused offer,-822,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,50,Connectivity,,XNA,POS mobile with interest,,,,,,
1979730,101043,Cash loans,8847.045,45000.0,46485.0,,45000.0,SATURDAY,10,Y,1,,,,XNA,Refused,-122,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),5,XNA,6.0,middle,Cash X-Sell: middle,,,,,,
2450717,100408,Consumer loans,11998.44,131719.5,131719.5,0.0,131719.5,WEDNESDAY,12,Y,1,0.0,,,XAP,Approved,-1465,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Country-wide,1000,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-1433.0,-1103.0,-1103.0,-1097.0,0.0
1931944,100947,Consumer loans,11941.335,53820.0,63261.0,0.0,53820.0,SUNDAY,14,Y,1,0.0,,,XAP,Approved,-787,Cash through the bank,XAP,Family,Repeater,Auto Accessories,POS,XNA,Stone,150,Industry,6.0,middle,POS other with interest,365243.0,-756.0,-606.0,-606.0,-597.0,0.0
2138999,100681,Consumer loans,7137.0,90000.0,45000.0,45000.0,90000.0,MONDAY,12,Y,1,0.5445454545454544,,,XAP,Approved,-2906,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Stone,25,Connectivity,8.0,high,POS mobile with interest,365243.0,-2872.0,-2662.0,-2662.0,-2655.0,0.0
2646086,100248,Consumer loans,5574.465,55750.5,50175.0,5575.5,55750.5,WEDNESDAY,8,Y,1,0.1089178816985742,,,XAP,Approved,-1386,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,1222,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-1355.0,-1085.0,-1085.0,-1081.0,0.0
1481319,100388,Consumer loans,3759.075,24705.0,23701.5,2470.5,24705.0,FRIDAY,16,Y,1,0.1028044891834437,,,XAP,Approved,-2420,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Country-wide,40,Connectivity,8.0,low_normal,POS mobile with interest,365243.0,-2389.0,-2179.0,-2179.0,-2166.0,1.0
1905091,100035,Cash loans,16819.74,180000.0,239238.0,,180000.0,MONDAY,8,Y,1,,,,XNA,Approved,-723,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,24.0,high,Cash X-Sell: high,365243.0,-693.0,-3.0,-633.0,-618.0,1.0
1455335,100310,Consumer loans,11397.24,87295.5,94977.0,0.0,87295.5,TUESDAY,13,Y,1,0.0,,,XAP,Approved,-625,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,1375,Consumer electronics,10.0,middle,POS household with interest,365243.0,-593.0,-323.0,-413.0,-410.0,0.0
2375139,100035,Cash loans,,0.0,0.0,,,MONDAY,12,Y,1,,,,XNA,Refused,-142,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2142049,100668,Cash loans,7373.25,67500.0,71955.0,,67500.0,SATURDAY,8,Y,1,,,,XNA,Approved,-681,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-651.0,-321.0,-651.0,-644.0,1.0
1805833,100600,Cash loans,,0.0,0.0,,,WEDNESDAY,11,Y,1,,,,XNA,Canceled,-225,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1252418,100524,Cash loans,,0.0,0.0,,,SUNDAY,15,Y,1,,,,XNA,Canceled,-352,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2511519,100514,Cash loans,21544.965,454500.0,508495.5,,454500.0,SUNDAY,11,Y,1,,,,XNA,Refused,-250,Cash through the bank,HC,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
1017671,100492,Revolving loans,,0.0,0.0,,,WEDNESDAY,11,Y,1,,,,XAP,Canceled,-204,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1194768,100877,Consumer loans,4112.325,43155.0,38839.5,4315.5,43155.0,TUESDAY,12,Y,1,0.1089090909090909,,,XAP,Approved,-269,Cash through the bank,XAP,Unaccompanied,New,Construction Materials,POS,XNA,Regional / Local,104,Construction,12.0,middle,POS industry with interest,365243.0,-236.0,94.0,-176.0,-173.0,0.0
1573309,100576,Cash loans,,0.0,0.0,,,TUESDAY,15,Y,1,,,,XNA,Canceled,-202,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1104839,100320,Cash loans,61351.92,904500.0,957033.0,,904500.0,WEDNESDAY,12,Y,1,,,,XNA,Approved,-758,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-728.0,-38.0,-608.0,-600.0,1.0
2297487,100360,Cash loans,,0.0,0.0,,,MONDAY,8,Y,1,,,,XNA,Canceled,-101,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1172582,100825,Cash loans,110360.43,1129500.0,1162300.5,,1129500.0,SATURDAY,8,Y,1,,,,XNA,Approved,-413,XNA,XAP,,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,12.0,low_action,Cash X-Sell: low,365243.0,-383.0,-53.0,-53.0,-48.0,1.0
1538483,100423,Cash loans,37410.165,540000.0,582768.0,,540000.0,THURSDAY,13,Y,1,,,,XNA,Approved,-685,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-655.0,35.0,-475.0,-458.0,1.0
2775829,100523,Cash loans,50674.5,1800000.0,1800000.0,,1800000.0,MONDAY,12,Y,1,,,,XNA,Approved,-684,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,1073,Consumer electronics,60.0,low_normal,Cash X-Sell: low,365243.0,-654.0,1116.0,-324.0,-321.0,0.0
1754971,100336,Consumer loans,,32557.5,32557.5,0.0,32557.5,TUESDAY,9,Y,1,0.0,,,XAP,Unused offer,-181,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,15,Connectivity,,XNA,POS mobile with interest,,,,,,
1336833,100956,Cash loans,18778.23,202500.0,269145.0,,202500.0,MONDAY,18,Y,1,,,,XNA,Approved,-449,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash X-Sell: high,365243.0,-419.0,271.0,-149.0,-142.0,1.0
1334240,100037,Consumer loans,5305.995,38385.0,45720.0,1935.0,38385.0,SATURDAY,11,Y,1,0.0442218216155893,,,XAP,Approved,-1702,XNA,XAP,Family,Repeater,Audio/Video,POS,XNA,Stone,39,Connectivity,12.0,high,POS mobile with interest,365243.0,-1671.0,-1341.0,-1551.0,-1547.0,0.0
1616073,100379,Revolving loans,,0.0,0.0,,,FRIDAY,11,Y,1,,,,XAP,Canceled,-248,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2216497,100909,Cash loans,8357.22,112500.0,134338.5,,112500.0,TUESDAY,17,Y,1,,,,XNA,Approved,-737,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,high,Cash X-Sell: high,365243.0,-707.0,163.0,-377.0,-375.0,1.0
2402040,100303,Cash loans,21419.64,177714.135,213061.635,,177714.135,TUESDAY,11,Y,1,,,,XNA,Refused,-1177,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,middle,Cash Street: middle,,,,,,
1653702,100831,Consumer loans,,21645.0,21645.0,0.0,21645.0,FRIDAY,13,Y,1,0.0,,,XAP,Refused,-1814,Cash through the bank,XNA,Family,Repeater,Mobile,XNA,XNA,Country-wide,35,Connectivity,,XNA,POS mobile with interest,,,,,,
